 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 1958 1645 9 2 ZTF_r 2691470673415 0 2.4904 230.738 8.74083 26.1696 9.2025e-06 0.0309649 0.112993 1.44647e-05 693 30. 0.111266 0.088476 19.8107 26.1696 1 2460445.9706713 1645120234 -12.642904246953 42.4218524016801 -0.331521746195187 1.10597462488382 -122.805373876105 70.8156157199466 -1.74583633677188 1.04456544934407 0.32965425930268 19.2839998245239 0.0260000005364418 0.744000017642975 -0.00300000002607703 2458326.891134 2458765.698090 0
 1959 1645 9 2 ZTF_r 2691486843415 0 2.4702 243.504 14.1539 26.2134 1.05731e-05 0.0332182 0.119375 1.68074e-05 690 30. 0.118815 0.080173 19.3532 26.2134 1 2460445.9868403 1645120234 77.3681230678134 71.6818303812061 1.20062608805481 0.917268888825597 241.907732923683 118.563438044586 2.05406489082647 1.05666957356808 0.32965425930268 19.2839998245239 0.0260000005364418 0.744000017642975 -0.00300000002607703 2458326.891134 2458765.698090 0
 1960 648 1 0 ZTF_g 2693450890015 0 3.5517 85.2445 5.92894 25.866 1.99738e-05 0.041944 -0.0204319 4.14685e-05 685 30. 0.116497 0.084817 19.615 25.866 3 2460447.9508912 648120100 -38.3467507020846 37.1768249669612 -1.14739003679864 1.00937807064756 -81.1772577636053 50.5145184488553 -1.6178317397584 1.11635409395495 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1961 648 1 0 ZTF_g 2693461430015 0 2.9759 90.5902 5.80928 25.9288 1.3564e-05 0.0378011 -0.021154 2.54993e-05 789 30. 0.105586 0.079656 19.8473 25.9288 3 2460447.9614352 648120100 7.18769172115791 35.1146513010339 0.227696252554537 1.00405852503407 50.1133268297966 51.8973284925314 0.972127938657217 1.09906352376733 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1962 648 1 0 ZTF_g 2695450520015 0 4.2196 89.1611 6.00311 25.9243 2.50098e-05 0.0408921 -0.0137369 5.6617e-05 583 30. 0.126797 0.097692 19.5007 25.9243 3 2460449.9505208 648120100 -10.9364400846007 45.494746109906 -0.267405006056328 0.922432944392406 -11.3304159357043 56.3592404446712 -0.202393198505291 1.1969149937865 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1963 648 1 0 ZTF_g 2696451360015 0 4.0844 89.8426 7.44781 25.9143 3.31146e-05 0.0445962 -0.0134182 7.63012e-05 532 30. 0.119139 0.100905 19.3045 25.9143 3 2460450.9513657 648120100 -94.7130564244607 51.0766314748351 -2.06273009594894 1.12319380523376 -141.103406270396 64.0693329124516 -2.21718783968158 1.1956354595542 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1964 648 1 0 ZTF_g 2697452360015 0 2.9403 82.6918 12.5405 25.8311 2.91995e-05 0.0397385 -0.0252254 6.98136e-05 488 30. 0.111204 0.086881 18.9188 25.8311 3 2460451.9523611 648120100 40.2975244985213 72.1736994444652 0.621089521642795 1.06666680822487 43.2991958604834 106.345485862089 0.409898154890639 1.09471661365368 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1965 648 1 0 ZTF_g 2698453560015 0 2.2352 83.3909 16.7161 25.8343 2.72718e-05 0.0398319 -0.00935065 6.5244e-05 524 30. 0.105142 0.077768 18.8504 25.8343 3 2460452.9535648 648120100 -119.199497507438 76.7041418327636 -1.72866329364172 0.996659045929566 -248.096618191494 133.428987529855 -1.8719138008399 1.06208716828611 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1966 648 1 0 ZTF_g 2702456060015 0 2.3504 101.961 13.7364 26.0692 1.8378e-05 0.038382 -0.0384914 3.98828e-05 648 30. 0.097143 0.07159 19.2589 26.0692 3 2460456.9560648 648120100 -91.1816753544888 60.5794162866364 -1.67431544820198 0.972854901543605 -265.915803782829 104.326960617444 -2.56603624256247 1.05234813679506 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1967 648 1 0 ZTF_g 2702462740015 0 2.275 103.394 13.4295 26.0907 1.63225e-05 0.0366671 -0.0527668 3.48839e-05 666 30. 0.094007 0.069947 19.3368 26.0907 3 2460456.9627431 648120100 38.5506639764317 63.2928416183063 0.677535521703344 0.934721165307516 -71.0604500585428 111.070464625979 -0.644087035370254 1.04646255451212 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1968 648 1 0 ZTF_i 2703455010015 0 1.8134 153.352 8.76838 25.3807 2.946e-06 0.0277007 0.194006 1.65369e-05 883 30. 0.100298 0.075596 19.2603 25.3807 2 2460457.9550116 648120300 84.5302455652839 36.421046467569 2.58175193813236 0.929429328272571 72.2557666387586 69.4221369304625 1.04782734442708 1.04316765072932 0.396866537054161 19.5330001449585 0.0329999998211861 0.540000021457672 -0.0489999987185001 2458342.885706 2458717.872847 0
 1969 648 1 0 ZTF_g 2705448800015 0 2.2351 98.3453 10.0004 26.0203 1.34546e-05 0.0367352 -0.0308979 2.64401e-05 758 30. 0.094351 0.068326 19.6056 26.0203 3 2460459.9488079 648120100 -56.667162828042 43.2589460990974 -1.45717038307433 1.01094629143698 -88.237426732935 75.9513436051094 -1.16958708907867 1.0511060037277 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1970 648 1 0 ZTF_g 2706447100015 0 2.4298 98.8072 9.46399 26.0468 1.54944e-05 0.0390897 -0.0446225 3.02922e-05 757 30. 0.10588 0.084804 19.5974 26.0468 3 2460460.9471065 648120100 -2.32900669431965 43.9220042596499 -0.0589852450778891 1.08976817965362 8.52992030272029 75.4515070590749 0.113813098524378 1.04728235213107 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1971 648 1 0 ZTF_g 2706479780015 0 1.9595 109.006 13.8254 26.1246 1.51517e-05 0.0369301 -0.0281804 3.09341e-05 705 30. 0.093862 0.065455 19.4838 26.1246 3 2460460.9797801 648120100 118.638069952485 60.138209886001 2.19446357948364 0.950626916172938 70.6013355246288 110.4445750804 0.643552112267053 1.05590609432872 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1972 648 1 0 ZTF_g 2707452020015 0 1.8189 100.3 8.2525 26.0345 9.3942e-06 0.033218 -0.0277891 1.59687e-05 841 30. 0.094558 0.07029 20.0294 26.0345 3 2460461.9520255 648120100 38.1035147723641 31.845146229463 1.33099551382049 1.11541285104698 53.017273088245 59.6719585340831 0.894462806049045 1.05565085381911 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1973 648 1 0 ZTF_g 2707461550015 0 1.9157 103.515 8.28288 26.0543 9.0053e-06 0.0318094 -0.0203154 1.57568e-05 822 30. 0.096694 0.063833 20.0181 26.0543 3 2460461.9615509 648120100 -11.708155821369 35.0330689154013 -0.371762098893926 0.937879910103008 19.9145242686933 63.8322849823291 0.314083222008635 1.07098661294502 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1974 648 1 0 ZTF_g 2708453710015 0 2.0096 104.817 6.91144 26.0722 7.9505e-06 0.0311103 -0.035641 1.30219e-05 860 30. 0.090568 0.065744 20.1812 26.0722 3 2460462.9537153 648120100 16.9162770309161 28.8487098557321 0.652278695627752 1.0061413791406 53.708098059199 52.2090937281415 1.03563998776278 1.05889206846828 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1975 648 1 0 ZTF_g 2708461530015 0 1.8783 107.032 6.99484 26.0925 8.3013e-06 0.0319548 -0.0326406 1.35571e-05 868 30. 0.091355 0.067824 20.2448 26.0925 3 2460462.9615394 648120100 -8.15574506288636 28.7428662738551 -0.315637335557364 0.994498914512666 -63.0720805167962 52.356481304349 -1.21277964114538 1.06184626559021 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1976 648 1 0 ZTF_g 2709455400015 0 2.8452 102.844 6.33168 26.0711 1.21168e-05 0.0361023 -0.0310424 2.22265e-05 800 30. 0.098879 0.071217 19.9409 26.0711 3 2460463.9554051 648120100 47.2327571536136 35.127607922797 1.495717317849 0.96036942956088 39.2270324232348 53.1510244194858 0.743000331129104 1.08940283405763 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1977 648 1 0 ZTF_g 2709460910015 0 2.4425 104.967 6.39656 26.0856 9.9673e-06 0.0342052 -0.036343 1.6939e-05 838 30. 0.094974 0.069361 20.0659 26.0856 3 2460463.9609144 648120100 16.2800193508604 31.211245763469 0.580227908851828 0.974450173985821 -19.1704021903796 51.5577754140499 -0.374327941752891 1.06452993397358 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1978 648 1 0 ZTF_g 2710453730015 0 2.6449 82.6631 5.79372 25.8258 2.33494e-05 0.0500984 -0.023533 4.26287e-05 792 30. 0.108615 0.076036 19.8594 25.8258 3 2460464.9537384 648120100 -73.3304802326873 29.1735388609057 -2.79608401291671 0.984267894615016 -66.4490604360102 46.1192616300756 -1.45051321978586 1.07998666281594 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1979 648 1 0 ZTF_g 2714432180015 0 2.128 101.351 5.61276 26.0473 1.01166e-05 0.0354981 -0.0370032 1.62564e-05 882 30. 0.115041 0.079974 20.303 26.0473 3 2460468.9321875 648120100 8.48196255081449 23.6664582497441 0.39867397131929 1.13509177813915 53.2804331890445 42.5547874126881 1.26047580620893 1.05217156323887 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1980 648 1 0 ZTF_g 2715430570015 0 2.6579 96.986 5.33787 26.0098 1.04563e-05 0.0347609 -0.0321613 1.80489e-05 838 30. 0.105901 0.074579 20.1069 26.0098 3 2460469.9305787 648120100 6.69613057138229 30.5537669495848 0.243788914153345 0.882833602036435 11.0408569620162 47.7001657793774 0.233022623449574 1.0809562143794 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1981 648 1 0 ZTF_g 2715446700015 0 2.6245 101.881 5.14755 26.0644 9.7883e-06 0.0341771 -0.0380151 1.60181e-05 854 30. 0.104818 0.079379 20.2295 26.0644 3 2460469.9467014 648120100 1.96288627198951 27.5823853518993 0.0791622477352488 0.965728802389166 -31.0697887975183 43.5094756076377 -0.718901921382299 1.08262479791045 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1982 648 1 0 ZTF_g 2716423120015 0 3.2332 101.115 5.20419 26.0449 1.36846e-05 0.0391202 -0.0163929 2.43531e-05 810 30. 0.113719 0.088068 20.0005 26.0449 3 2460470.923125 648120100 6.58993182166523 31.4314970062186 0.23322261291296 0.938217253390368 -1.24612855909403 44.788739915761 -0.0280097477400555 1.10097197841547 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1983 648 1 0 ZTF_g 2716447620015 0 2.9121 107.638 5.07706 26.1179 1.03671e-05 0.0347445 -0.0408863 1.76363e-05 843 30. 0.126636 0.091268 20.1935 26.1179 3 2460470.9476273 648120100 2.01565145225765 29.1777312115694 0.0768455490083741 1.02191858182324 2.09867474054273 43.9496982265815 0.0480733547878944 1.09118623081136 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1984 648 1 0 ZTF_g 2717408630015 0 2.2348 97.9116 6.00875 26.004 9.6506e-06 0.0342778 -0.0236408 1.5868e-05 865 30. 0.107736 0.076715 20.153 26.004 3 2460471.9086343 648120100 -18.4857492877573 26.9821393702845 -0.762106171475653 1.05211155685331 14.0110020772692 46.6555634372388 0.302329796131515 1.06366194794584 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1985 648 1 0 ZTF_g 2717426450015 0 2.1458 65.5167 6.19079 25.5753 1.5523e-05 0.0397993 -0.032717 2.92539e-05 766 30. 0.097573 0.070439 19.7507 25.5753 3 2460471.9264583 648120100 -27.5485093548924 29.228510341382 -1.04844637780539 0.994669744266921 -2.41451237258112 51.2906603482982 -0.0473921418796835 1.07069141872767 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1986 648 1 0 ZTF_i 2717477310015 33554432 1.6349 74.002 8.99505 24.5983 1.63399e-05 0.0590652 0.19166 8.62422e-05 723 30. 0.114939 0.085231 18.4943 24.5983 2 2460471.9773148 648120300 14.5271752761766 42.3724496712682 0.381375161949726 0.989302662599493 -30.173217094774 77.0355633058746 -0.394317041952547 1.0776609459163 0.396866537054161 19.5330001449585 0.0329999998211861 0.540000021457672 -0.0489999987185001 2458342.885706 2458717.872847 0
 1987 648 1 0 ZTF_g 2718421340015 0 2.0915 101.442 5.66728 26.0496 8.0855e-06 0.0315917 -0.0349873 1.30912e-05 873 30. 0.096499 0.069938 20.3245 26.0496 3 2460472.9213426 648120100 -4.06121689012252 24.80883482509 -0.182097765716734 1.00083754342446 -10.777492496732 44.1740329958823 -0.24562121212231 1.05768610915538 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1988 648 1 0 ZTF_g 2718448680015 0 2.0214 107.769 5.32387 26.1207 6.0808e-06 0.0274208 -0.0461892 9.70882e-06 878 30. 0.091249 0.065065 20.4894 26.1207 3 2460472.9486806 648120100 -15.772466539568 21.1141743567873 -0.830960370568116 1.15336156571783 14.2315353134284 38.3607488373773 0.373490767432943 1.05385709220906 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1989 648 1 0 ZTF_g 2719431300015 0 2.3028 106.049 5.25925 26.1015 7.0918e-06 0.0296418 -0.0442966 1.1397e-05 878 30. 0.093771 0.067277 20.3359 26.1015 3 2460473.9313079 648120100 -11.5037113855385 23.1739792812646 -0.552194611063424 1.0392450630716 6.50244734526911 40.2544798968348 0.162621445340595 1.05257526283199 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1990 648 1 0 ZTF_g 2719451600015 0 2.9297 109.091 5.1069 26.1396 1.10506e-05 0.0361419 -0.0377121 1.85003e-05 845 30. 0.106572 0.072805 20.2261 26.1396 3 2460473.9516088 648120100 29.9561045090151 29.3374806877132 1.13584042526385 0.998677149555502 -26.7996775019503 43.7109693506608 -0.617240369468839 1.10618222675904 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1991 648 1 0 ZTF_g 2720448260015 0 4.3873 108.375 5.23803 26.1339 3.80554e-05 0.0571201 -0.0148168 7.9652e-05 678 30. 0.154385 0.126621 19.8183 26.1339 3 2460474.9482639 648120100 23.5182248083053 39.8559006734905 0.656397186155379 0.982793600926676 44.3558100721722 48.8635214860822 0.913862686252252 1.18572447889072 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1992 648 1 0 ZTF_g 2720460890015 33554432 3.3622 116.684 5.38038 26.1509 3.38315e-05 0.0601087 -0.0230602 6.11439e-05 779 30. 0.125775 0.099906 20.0068 26.1509 3 2460474.9608912 648120100 -40.9761906676918 36.7340507521188 -1.24084507521565 0.930851034389552 -73.5923832929569 51.4190057205456 -1.440868628056 1.11786897211859 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1993 648 1 0 ZTF_i 2721411750015 0 2.5562 156.059 6.05123 25.4099 3.259e-06 0.0294785 0.200432 1.82541e-05 896 30. 0.106499 0.076824 19.3953 25.4099 2 2460475.9117593 648120300 37.5664707799015 31.8551469536155 1.31182403872762 1.00494343711461 -4.53142005315606 51.2732692962333 -0.0889730553667666 1.07183162189909 0.396866537054161 19.5330001449585 0.0329999998211861 0.540000021457672 -0.0489999987185001 2458342.885706 2458717.872847 0
 1994 648 1 0 ZTF_g 2721434240015 0 2.5556 107.148 5.09841 26.1184 8.2412e-06 0.0319613 -0.0330485 1.33451e-05 876 30. 0.099665 0.066467 20.297 26.1184 3 2460475.9342477 648120100 18.2543336753549 28.4085343407224 0.71477928518056 0.918686370731322 49.914198402666 45.7704632086657 1.09787775517209 1.06701382603455 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1995 648 1 0 ZTF_g 2721448780015 0 2.2223 110.251 5.09654 26.1474 6.9312e-06 0.0293187 -0.0489664 1.10663e-05 874 30. 0.091511 0.06532 20.4674 26.1474 3 2460475.9487847 648120100 17.4193707276861 24.4710746372694 0.79183413839747 0.957295555400608 20.81263149941 42.1799887556723 0.496747542807102 1.05662742965929 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1996 648 1 0 ZTF_g 2722411070015 0 2.1354 106.355 6.16136 26.0941 8.4813e-06 0.032205 -0.0238771 1.38963e-05 870 30. 0.092064 0.062731 20.2667 26.0941 3 2460476.9110764 648120100 47.0332630099148 27.0934854221053 1.931056730486 1.00075963394492 50.582011879384 47.1625506288587 1.0797271131571 1.07348906209163 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1997 648 1 0 ZTF_g 2722432090015 0 2.0353 112.341 5.91359 26.1642 6.8087e-06 0.0287849 -0.0418911 1.09364e-05 868 30. 0.088565 0.06337 20.4289 26.1642 3 2460476.9320949 648120100 26.2814366957335 24.3021504846104 1.20298219050597 1.01678898736558 12.6789482638275 43.5371243896698 0.293182930402615 1.06498570632244 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1998 648 1 0 ZTF_g 2723401820015 0 2.5059 105.462 5.82193 26.1003 1.00766e-05 0.034976 -0.0334642 1.67861e-05 865 30. 0.096856 0.070672 20.1946 26.1003 3 2460477.9018287 648120100 29.356262726328 27.7659043382839 1.17609862935789 1.05592874684513 7.03864288997715 44.7241029545914 0.15843914325131 1.07859135580682 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 1999 648 1 0 ZTF_g 2723432630015 0 2.4145 113.393 5.44656 26.1708 8.1391e-06 0.0313653 -0.0367874 1.32694e-05 866 30. 0.092545 0.067404 20.3462 26.1708 3 2460477.9326389 648120100 82.3308313349358 26.6735333903396 3.43349763177301 1.15123954059582 67.8785948852153 43.7439211812797 1.56217731016762 1.07570934560576 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 2000 648 1 0 ZTF_r 2725368040015 0 3.0202 278.998 11.853 26.0126 1.48421e-05 0.042704 0.0941079 2.34698e-05 877 30. 0.123001 0.082105 19.1589 26.0126 1 2460479.868044 648120200 30.1935390684486 69.8194253841683 0.481052583886697 0.92224991213749 -31.0414528103554 102.585825712327 -0.304628037684597 1.08071905625154 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 2001 648 1 0 ZTF_g 2725453660015 0 3.046 113.036 4.86577 26.1816 9.8555e-06 0.0342749 -0.0456035 1.63425e-05 846 30. 0.102337 0.077149 20.2512 26.1816 1 2460479.953669 648120100 14.0428541049367 30.1753437975872 0.517675912984974 0.898622430379298 22.3238099500014 44.3433509364732 0.506821465220565 1.08748015736239 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 2002 648 1 0 ZTF_g 2726449220015 0 1.7689 111.715 5.22273 26.1478 5.2434e-06 0.0255368 -0.0426016 8.31776e-06 873 30. 0.089727 0.064529 20.619 26.1478 3 2460480.9492245 648120100 19.2795594730681 20.9981328364609 1.02134208728193 1.05556744122048 53.5183416924321 39.1628947847565 1.37576119178695 1.05518906002308 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 2003 648 1 0 ZTF_r 2727366440015 0 2.5841 282.691 14.3899 26.025 1.15146e-05 0.0379139 0.100682 1.81464e-05 881 30. 0.106031 0.078285 19.1484 26.025 1 2460481.8664468 648120200 -105.337909196803 71.0148484418559 -1.65002426363216 0.949089019965434 -41.8696482909557 116.434650623797 -0.362019747174357 1.07738137916533 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 2004 648 1 0 ZTF_g 2727430010015 0 2.1319 115.81 11.405 26.2039 1.31689e-05 0.035995 -0.0502108 2.54047e-05 753 30. 0.091253 0.066645 19.6919 26.2039 1 2460481.9300116 648120100 13.0666375792 49.5761941419728 0.293187508419427 1.02936547054966 4.99457742746737 88.3612770842619 0.0569052005553176 1.05268449537747 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 2005 648 1 0 ZTF_g 2728435030015 0 1.9641 116.25 13.854 26.1961 1.3161e-05 0.0349947 -0.0311047 2.6245e-05 718 30. 0.094383 0.070159 19.5575 26.1961 3 2460482.9350347 648120100 -36.1595027717556 61.6230128322518 -0.652731126539889 0.930266860946191 -230.002982593906 112.726767488431 -2.05410011369872 1.05659186533772 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 2006 648 1 0 ZTF_g 2728450990015 0 1.9598 118.505 12.6631 26.2019 1.4202e-05 0.0374863 -0.0201845 2.77801e-05 758 30. 0.092752 0.063971 19.6719 26.2019 3 2460482.9509954 648120100 -45.8569948220554 52.4417611649069 -0.972709423333412 1.04868270284115 -141.795820392879 95.9473292724195 -1.48780403252422 1.05874393497351 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 2007 648 1 0 ZTF_r 2729362930015 0 3.5174 287.778 15.9282 26.048 2.30204e-05 0.046787 0.0976597 3.89094e-05 696 30. 0.114279 0.086742 18.764 26.048 1 2460483.8629398 648120200 -180.849095938938 100.453237284401 -2.00265991880292 1.03853425631575 -219.95605545424 135.834051285323 -1.63020590233108 1.14214076986811 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 2008 648 1 0 ZTF_g 2729432260015 0 2.5173 116.394 15.2253 26.1921 2.02621e-05 0.0395681 -0.0193863 4.38623e-05 626 30. 0.098944 0.070954 19.2605 26.1921 1 2460483.9322685 648120100 178.374231975183 73.37168720479 2.70432206316923 1.06036189595824 397.597990295592 120.283983762144 3.32775672301912 1.0889332407034 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 2009 648 1 0 ZTF_g 2730407830015 0 1.9969 109.851 14.4348 26.1254 1.72418e-05 0.0393143 -0.0206873 3.52014e-05 701 30. 0.102123 0.068132 19.4185 26.1254 3 2460484.9078356 648120100 -69.2479800599631 58.3952444215433 -1.31912038032955 1.01566190634643 -123.623760810083 107.792349972479 -1.15459375348618 1.05249216677094 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 2010 648 1 0 ZTF_g 2730429230015 0 1.7425 112.72 13.6184 26.1621 1.34417e-05 0.036265 -0.0286952 2.62822e-05 749 30. 0.09433 0.068085 19.6461 26.1621 3 2460484.9292361 648120100 51.4851753134514 53.1466696424058 1.07760833459663 1.10897113790439 249.37574779471 102.066257837968 2.45972874015303 1.05442549543424 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 2011 648 1 0 ZTF_i 2730453930015 0 1.8788 156.058 7.31358 25.426 3.3334e-06 0.0291659 0.198106 1.90538e-05 876 30. 0.108925 0.082364 19.477 25.426 2 2460484.9539352 648120300 21.4844490643274 31.2948440393046 0.763670880568166 0.947119193440689 76.1242232675818 57.4151724769439 1.33478523158428 1.06290725326386 0.396866537054161 19.5330001449585 0.0329999998211861 0.540000021457672 -0.0489999987185001 2458342.885706 2458717.872847 0
 2012 648 1 0 ZTF_r 2731390870015 0 1.9084 285.699 12.358 26.0344 6.45e-06 0.0282307 0.101599 1.01656e-05 881 30. 0.110203 0.087821 19.5445 26.0344 1 2460485.8908796 648120200 -11.2151297262951 50.9661680980673 -0.244780670613591 0.961109992510007 -61.8122778542663 95.4968317344984 -0.651629860087792 1.04472959058639 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 2013 648 1 0 ZTF_g 2731450980015 0 1.9298 112.946 12.132 26.1595 1.26851e-05 0.0360559 -0.0199359 2.38687e-05 770 30. 0.094224 0.068917 19.742 26.1595 1 2460485.9509838 648120100 18.8483465354489 49.4429808989254 0.42405619548053 1.02432708483959 -56.3078892347572 91.6838616089965 -0.61828903269995 1.0660594257391 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 2014 648 1 0 ZTF_i 2733386400015 0 1.8054 147.219 8.0856 25.3383 3.0505e-06 0.0283347 0.19799 1.70329e-05 886 30. 0.106743 0.070355 19.3159 25.3383 2 2460487.8864005 648120300 -4.17744663409091 35.5621788003238 -0.130670439103245 0.912578419631522 71.7746845340901 67.262742793277 1.07426620091977 1.05248879869404 0.396866537054161 19.5330001449585 0.0329999998211861 0.540000021457672 -0.0489999987185001 2458342.885706 2458717.872847 0
 2015 648 1 0 ZTF_r 2734361190015 0 1.8242 284.066 10.5613 26.0321 4.7125e-06 0.0241909 0.0984088 7.44493e-06 885 30. 0.095416 0.068341 19.7701 26.0321 1 2460488.8611921 648120200 -35.1485635485957 41.3477539877247 -0.945606520892993 0.945134029873188 -8.16332397755117 78.5464559066039 -0.104629856807137 1.05175444618006 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
